Id,Divorce Date,Divorce Type,DOB Male,Age Male,Income Male,Marriage Date,Education Male,Marriage Year,Number Children,Zodiac_Sign,Income Category,Divorce Month
441,2003-09-10,Voluntary,1965-01-20,38.0,3500.0,1993-08-20,Associates,10.0,3.0,Aquarius,Poor,09
442,2003-09-10,Voluntary,1969-08-28,34.0,80000.0,1998-08-07,Associates,5.0,1.0,Virgo,Wealthy,09
443,2004-09-10,Voluntary,1954-04-01,50.0,10000.0,1989-02-18,Bachelors,2.0,2.0,Aries,Lower-middle Class,09
444,2007-09-10,Necessary,1964-06-25,43.0,3000.0,1985-02-09,Bachelors,12.0,2.0,Cancer,Poor,09
445,2008-09-10,Necessary,1949-02-19,59.0,8000.0,1978-01-14,Bachelors,30.0,2.0,Pisces,Poor,09
446,2000-10-10,Voluntary,1959-07-18,41.0,2500.0,1983-12-30,High School,16.0,3.0,Cancer,Poor,10
447,2001-10-10,Voluntary,1972-03-18,29.0,3000.0,1995-04-20,Bachelors,6.0,1.0,Pisces,Poor,10
448,2011-10-10,Necessary,1965-09-16,46.0,14000.0,1990-01-10,Bachelors,21.0,3.0,Virgo,Lower-middle Class,10
449,2000-11-10,Voluntary,1973-03-21,27.0,1000.0,1995-07-28,Elementary,5.0,1.0,Aries,Poor,11
450,2009-11-10,Necessary,1981-12-19,27.0,4000.0,2007-02-13,Bachelors,2.0,1.0,Sagittarius,Poor,11
451,2003-12-10,Voluntary,1962-07-07,41.0,10000.0,1990-04-19,Associates,13.0,2.0,Cancer,Lower-middle Class,12
452,2004-12-10,Voluntary,1965-06-20,39.0,2000.0,1994-07-28,High School,16.0,2.0,Gemini,Poor,12
453,2007-12-10,Necessary,1974-07-09,33.0,3600.0,1996-03-09,Bachelors,7.0,1.0,Cancer,Poor,12
454,2008-12-10,Necessary,1971-12-26,36.0,5000.0,2002-12-20,Bachelors,4.0,1.0,Capricorn,Poor,12
455,2008-12-10,Necessary,1968-05-13,40.0,6000.0,2001-04-21,Bachelors,6.0,1.0,Taurus,Poor,12
456,2009-12-10,Necessary,1970-03-01,39.0,4000.0,1993-01-04,Bachelors,16.0,2.0,Pisces,Poor,12
457,2013-12-10,Voluntary,1967-07-28,46.0,5000.0,1988-07-28,Associates,25.0,3.0,Leo,Poor,12
458,2012-01-11,Necessary,1955-05-20,56.0,8000.0,1980-12-06,Bachelors,30.0,3.0,Taurus,Poor,01
459,2012-01-11,Necessary,1978-05-24,33.0,4500.0,2007-10-25,Associates,4.0,1.0,Gemini,Poor,01
460,2003-02-11,Voluntary,1966-08-23,36.0,1300.0,1990-07-20,Associates,12.0,2.0,Virgo,Poor,02
461,2010-02-11,Necessary,1973-02-03,37.0,6000.0,1995-07-03,Associates,9.0,1.0,Aquarius,Poor,02
462,2010-02-11,Necessary,1959-06-26,50.0,25000.0,1984-10-06,Bachelors,22.0,1.0,Cancer,Wealthy,02
463,2011-02-11,Necessary,1969-06-22,41.0,12000.0,1996-02-09,Bachelors,14.0,2.0,Cancer,Lower-middle Class,02
464,2014-02-11,Necessary,1971-03-10,42.0,7000.0,2004-08-06,Bachelors,7.0,1.0,Pisces,Poor,02
465,2008-03-11,Necessary,1967-06-09,40.0,2000.0,1986-05-12,High School,15.0,1.0,Gemini,Poor,03
466,2011-03-11,Necessary,1962-07-17,48.0,10000.0,1990-01-19,High School,20.0,1.0,Cancer,Lower-middle Class,03
467,2013-03-11,Necessary,1968-07-31,44.0,8000.0,1990-11-14,Bachelors,22.0,2.0,Leo,Poor,03
468,2001-04-11,Voluntary,1961-06-10,39.0,1900.0,1981-08-17,Elementary,20.0,2.0,Gemini,Poor,04
469,2001-04-11,Voluntary,1955-06-29,45.0,25.0,1977-05-06,Bachelors,23.0,3.0,Cancer,Poor,04
470,2003-04-11,Voluntary,1958-10-06,44.0,12000.0,1987-04-25,Bachelors,15.0,3.0,Libra,Lower-middle Class,04
471,2006-04-11,Necessary,1961-09-29,44.0,7000.0,1989-11-06,Bachelors,16.0,3.0,Libra,Poor,04
472,2006-04-11,Necessary,1971-01-05,35.0,30000.0,1997-10-04,Bachelors,9.0,1.0,Capricorn,Wealthy,04
473,2007-04-11,Necessary,1970-02-20,37.0,5000.0,1989-12-19,Bachelors,17.0,3.0,Pisces,Poor,04
474,2008-04-11,Necessary,1983-12-26,24.0,4000.0,2002-10-25,Bachelors,5.0,2.0,Capricorn,Poor,04
475,2008-04-11,Necessary,1965-02-19,43.0,3000.0,1985-05-25,High School,7.0,2.0,Pisces,Poor,04
476,2011-04-11,Necessary,1978-07-14,32.0,3000.0,2007-11-09,Bachelors,4.0,1.0,Cancer,Poor,04
477,2014-04-11,Voluntary,1961-04-22,52.0,14000.0,1983-06-25,Bachelors,30.0,2.0,Taurus,Lower-middle Class,04
478,2000-05-11,Voluntary,1963-06-03,36.0,2000.0,1986-06-02,Elementary,13.0,1.0,Gemini,Poor,05
479,2004-05-11,Voluntary,1975-06-15,28.0,2500.0,2001-03-07,Associates,3.0,2.0,Gemini,Poor,05
480,2010-05-11,Necessary,1974-11-18,35.0,4000.0,1999-01-25,Associates,11.0,1.0,Scorpio,Poor,05
481,2010-05-11,Necessary,1962-09-20,47.0,12000.0,1983-07-14,Associates,26.0,3.0,Virgo,Lower-middle Class,05
482,2011-05-11,Necessary,1977-02-20,34.0,6000.0,1998-05-08,Bachelors,5.0,2.0,Pisces,Poor,05
483,2012-05-11,Necessary,1967-10-13,44.0,9800.0,1989-07-28,Associates,23.0,2.0,Libra,Poor,05
484,2001-06-11,Voluntary,1963-03-16,38.0,4000.0,1991-12-19,Associates,19.0,1.0,Pisces,Poor,06
485,2003-06-11,Voluntary,1978-06-15,24.0,900.0,1996-09-12,High School,6.0,1.0,Gemini,Poor,06
486,2003-06-11,Voluntary,1967-02-27,36.0,2000.0,1992-01-17,Associates,10.0,3.0,Pisces,Poor,06
487,2003-06-11,Voluntary,1958-06-06,45.0,4000.0,1982-01-18,Elementary,11.0,2.0,Gemini,Poor,06
488,2004-06-11,Voluntary,1970-06-05,34.0,10000.0,1993-09-04,Bachelors,10.0,2.0,Gemini,Lower-middle Class,06
489,2008-06-11,Necessary,1985-02-02,23.0,4000.0,2004-02-02,Bachelors,4.0,1.0,Aquarius,Poor,06
490,2008-06-11,Necessary,1967-11-10,40.0,9000.0,2002-04-20,Bachelors,6.0,1.0,Scorpio,Poor,06
491,2009-06-11,Necessary,1949-12-05,59.0,4000.0,1977-02-26,Bachelors,18.0,2.0,Sagittarius,Poor,06
492,2010-06-11,Necessary,1968-08-27,41.0,10000.0,1997-12-18,Bachelors,12.0,1.0,Virgo,Lower-middle Class,06
493,2001-07-11,Voluntary,1965-10-23,35.0,2500.0,1992-11-26,Associates,8.0,1.0,Scorpio,Poor,07
494,2011-07-11,Necessary,1972-10-01,38.0,5000.0,2000-10-31,Bachelors,11.0,1.0,Libra,Poor,07
495,2000-08-11,Voluntary,1949-11-30,50.0,6000.0,1973-06-20,Associates,27.0,2.0,Sagittarius,Poor,08
496,2006-08-11,Necessary,1969-08-30,36.0,5000.0,1996-10-31,Associates,8.0,1.0,Virgo,Poor,08
497,2011-08-11,Necessary,1976-01-04,35.0,12000.0,2000-10-20,Bachelors,10.0,2.0,Capricorn,Lower-middle Class,08
498,2011-08-11,Necessary,1974-06-11,37.0,4000.0,2003-04-23,High School,3.0,1.0,Gemini,Poor,08
499,2003-09-11,Voluntary,1978-11-13,24.0,2070.0,2000-12-01,High School,3.0,1.0,Scorpio,Poor,09
500,2008-09-11,Necessary,1978-03-30,30.0,6000.0,1997-10-03,Bachelors,10.0,1.0,Aries,Poor,09
501,2009-09-11,Necessary,1962-09-03,47.0,10000.0,1993-07-10,Bachelors,15.0,1.0,Virgo,Lower-middle Class,09
502,2000-10-11,Voluntary,1960-04-16,40.0,3000.0,1982-12-11,Associates,17.0,3.0,Aries,Poor,10
503,2002-10-11,Voluntary,1964-10-02,38.0,2500.0,1989-08-11,Associates,13.0,2.0,Libra,Poor,10
504,2003-11-11,Voluntary,1948-05-13,55.0,3000.0,1977-01-29,Bachelors,26.0,2.0,Taurus,Poor,11
505,2004-11-11,Voluntary,1968-04-10,36.0,2600.0,1990-07-04,Associates,14.0,1.0,Aries,Poor,11
506,2004-11-11,Voluntary,1970-05-30,34.0,6638.0,1995-01-12,Bachelors,9.0,2.0,Gemini,Poor,11
507,2004-11-11,Voluntary,1965-03-15,39.0,3000.0,1998-11-06,Bachelors,6.0,1.0,Pisces,Poor,11
508,2004-11-11,Voluntary,1974-10-23,30.0,5000.0,2000-03-25,Bachelors,4.0,1.0,Scorpio,Poor,11
509,2005-11-11,Voluntary,1954-10-09,51.0,5000.0,1975-03-22,Bachelors,30.0,2.0,Libra,Poor,11
510,2008-11-11,Necessary,1975-01-01,33.0,4000.0,1996-06-17,Associates,12.0,2.0,Capricorn,Poor,11
511,2009-11-11,Necessary,1970-04-28,39.0,3000.0,1992-04-11,High School,17.0,1.0,Taurus,Poor,11
512,2009-11-11,Necessary,1983-02-24,26.0,5000.0,2004-10-11,Bachelors,4.0,1.0,Pisces,Poor,11
513,2010-11-11,Necessary,1969-05-02,41.0,8000.0,1990-02-19,Bachelors,20.0,1.0,Taurus,Poor,11
514,2000-12-11,Voluntary,1967-10-04,33.0,6000.0,1990-12-14,Bachelors,10.0,2.0,Libra,Poor,12
515,2002-12-11,Voluntary,1958-01-03,44.0,10000.0,1982-02-26,Bachelors,20.0,2.0,Capricorn,Lower-middle Class,12
516,2006-12-11,Necessary,1977-01-08,29.0,6000.0,2001-04-27,Bachelors,5.0,1.0,Capricorn,Poor,12
517,2006-12-11,Necessary,1968-02-29,38.0,8000.0,1995-11-18,Bachelors,11.0,1.0,Pisces,Poor,12
518,2007-12-11,Necessary,1964-01-15,43.0,5000.0,1998-07-31,Bachelors,9.0,3.0,Capricorn,Poor,12
519,2007-12-11,Necessary,1969-01-11,38.0,1900.0,1990-09-14,High School,12.0,2.0,Capricorn,Poor,12
520,2008-12-11,Necessary,1977-04-14,31.0,10000.0,2003-02-08,Bachelors,5.0,1.0,Aries,Lower-middle Class,12
521,2008-12-11,Necessary,1963-12-11,45.0,65000.0,1987-01-23,High School,21.0,1.0,Sagittarius,Wealthy,12
522,2009-12-11,Necessary,1968-02-10,41.0,4000.0,1996-08-20,Bachelors,13.0,2.0,Aquarius,Poor,12
523,2009-12-11,Necessary,1970-04-18,39.0,8000.0,1993-03-25,High School,16.0,1.0,Aries,Poor,12
524,2005-01-12,Necessary,1969-12-29,34.0,4000.0,2001-01-17,Bachelors,3.0,1.0,Capricorn,Poor,01
525,2012-01-12,Necessary,1981-11-28,30.0,12000.0,2005-11-25,Bachelors,6.0,1.0,Sagittarius,Lower-middle Class,01
526,2001-02-12,Voluntary,1959-12-07,41.0,3000.0,1987-12-21,Associates,13.0,1.0,Sagittarius,Poor,02
527,2009-02-12,Necessary,1973-02-10,36.0,5000.0,2002-05-02,High School,6.0,1.0,Aquarius,Poor,02
528,2008-03-12,Necessary,1971-01-10,37.0,5000.0,1991-05-09,Associates,16.0,1.0,Capricorn,Poor,03
529,2009-03-12,Necessary,1951-11-03,57.0,22000.0,1997-12-22,Bachelors,11.0,1.0,Scorpio,Wealthy,03
530,2010-03-12,Necessary,1977-08-18,32.0,2000.0,2000-05-03,Associates,9.0,2.0,Leo,Poor,03
531,2012-03-12,Necessary,1960-07-26,51.0,30000.0,1994-09-19,Bachelors,19.0,2.0,Leo,Wealthy,03
532,2012-03-12,Necessary,1968-07-08,43.0,5600.0,1992-10-08,Elementary,19.0,2.0,Cancer,Poor,03
533,2013-03-12,Necessary,1983-04-20,29.0,3000.0,2004-02-09,Associates,7.0,1.0,Taurus,Poor,03
534,2004-04-12,Voluntary,1953-01-18,51.0,15000.0,1982-05-28,Bachelors,21.0,2.0,Capricorn,Upper-middle Class,04
535,2006-04-12,Necessary,1970-08-13,35.0,3800.0,1990-10-26,Associates,10.0,3.0,Leo,Poor,04
536,2007-04-12,Necessary,1970-12-22,36.0,13000.0,1995-12-09,Bachelors,17.0,2.0,Capricorn,Lower-middle Class,04
537,2007-04-12,Necessary,1964-07-21,42.0,7000.0,2001-07-12,Bachelors,6.0,1.0,Cancer,Poor,04
538,2012-04-12,Necessary,1984-07-01,27.0,4500.0,2004-01-16,Bachelors,8.0,1.0,Cancer,Poor,04
539,2000-05-12,Necessary,1952-01-28,48.0,5000.0,1986-12-18,Bachelors,13.0,2.0,Aquarius,Poor,05
540,2006-05-12,Necessary,1972-05-28,33.0,5000.0,1997-08-16,Associates,6.0,1.0,Gemini,Poor,05
541,2008-05-12,Necessary,1951-10-28,56.0,10000.0,1981-08-14,Bachelors,27.0,3.0,Scorpio,Lower-middle Class,05
542,2008-05-12,Necessary,1963-10-31,44.0,2000.0,1987-01-15,High School,19.0,3.0,Scorpio,Poor,05
543,2009-05-12,Voluntary,1952-05-12,56.0,7000.0,1974-07-03,Bachelors,35.0,3.0,Taurus,Poor,05
544,2011-05-12,Necessary,1975-05-05,36.0,5000.0,1999-02-12,High School,12.0,1.0,Taurus,Poor,05
545,2011-05-12,Necessary,1973-05-20,37.0,19000.0,2004-07-23,Bachelors,3.0,1.0,Taurus,Upper-middle Class,05
546,2011-05-12,Necessary,1973-11-22,37.0,4800.0,1996-04-20,High School,14.0,1.0,Sagittarius,Poor,05
547,2000-06-12,Voluntary,1954-05-20,46.0,28000.0,1978-07-22,Bachelors,20.0,2.0,Taurus,Wealthy,06
548,2012-06-12,Voluntary,1965-03-21,47.0,12000.0,1984-12-17,Bachelors,27.0,1.0,Aries,Lower-middle Class,06
549,2012-06-12,Necessary,1974-03-08,38.0,6000.0,1999-08-11,Associates,12.0,2.0,Pisces,Poor,06
550,2012-06-12,Necessary,1974-04-06,38.0,6000.0,1999-07-28,Bachelors,11.0,1.0,Aries,Poor,06
551,2013-06-12,Necessary,1984-02-22,29.0,7500.0,2011-03-11,Bachelors,1.0,2.0,Pisces,Poor,06
552,2002-07-12,Voluntary,1938-04-24,64.0,60000.0,1994-12-17,Bachelors,7.0,1.0,Taurus,Wealthy,07
553,2006-07-12,Necessary,1969-12-28,36.0,8300.0,1992-04-28,Bachelors,14.0,2.0,Capricorn,Poor,07
554,2007-07-12,Necessary,1970-09-21,36.0,3000.0,1992-07-11,Bachelors,15.0,2.0,Virgo,Poor,07
555,2011-07-12,Necessary,1981-07-19,29.0,3000.0,2003-09-12,Bachelors,7.0,1.0,Cancer,Poor,07
556,2010-08-12,Voluntary,1945-08-11,65.0,40000.0,2068-12-24,Bachelors,41.0,2.0,Leo,Wealthy,08
557,2002-09-12,Voluntary,1957-01-20,45.0,12000.0,1978-01-09,Bachelors,22.0,2.0,Aquarius,Lower-middle Class,09
558,2006-09-12,Necessary,1959-09-02,47.0,2500.0,1983-12-24,Associates,23.0,1.0,Virgo,Poor,09
559,2012-09-12,Necessary,1954-01-23,58.0,12000.0,1979-03-31,Bachelors,33.0,3.0,Aquarius,Lower-middle Class,09
560,2013-09-12,Necessary,1985-01-10,28.0,6000.0,2006-06-27,High School,6.0,1.0,Capricorn,Poor,09
561,2014-09-12,Voluntary,1959-11-28,54.0,9500.0,1990-06-14,Bachelors,24.0,2.0,Sagittarius,Poor,09
562,2007-11-12,Necessary,1963-08-01,44.0,15000.0,1993-12-19,Bachelors,14.0,2.0,Leo,Upper-middle Class,11
563,2008-11-12,Necessary,1974-05-30,34.0,2000.0,1996-04-03,High School,12.0,2.0,Gemini,Poor,11
564,2014-12-12,Voluntary,1944-11-09,70.0,30000.0,1972-07-15,Bachelors,42.0,2.0,Scorpio,Wealthy,12
565,2011-01-13,Necessary,1971-02-17,39.0,9000.0,1988-11-19,Associates,18.0,3.0,Aquarius,Poor,01
566,2002-02-13,Voluntary,1960-12-01,41.0,3000.0,1986-01-18,Bachelors,16.0,3.0,Sagittarius,Poor,02
567,2004-02-13,Voluntary,1957-10-23,46.0,2800.0,1990-08-15,Elementary,13.0,3.0,Scorpio,Poor,02
568,2008-02-13,Necessary,1969-06-09,38.0,4000.0,1998-05-21,Bachelors,10.0,1.0,Gemini,Poor,02
569,2009-02-13,Necessary,1971-09-06,37.0,10000.0,1994-06-04,Bachelors,12.0,1.0,Virgo,Lower-middle Class,02
570,2012-02-13,Necessary,1977-06-22,34.0,6000.0,2005-10-15,Bachelors,7.0,2.0,Cancer,Poor,02
571,2012-02-13,Necessary,1952-11-12,59.0,3000.0,1987-03-14,Bachelors,24.0,2.0,Scorpio,Poor,02
572,2014-02-13,Necessary,1981-07-23,32.0,4000.0,2007-06-29,Associates,2.0,1.0,Leo,Poor,02
573,2008-03-13,Necessary,1953-05-21,54.0,10000.0,1998-11-13,Bachelors,9.0,1.0,Gemini,Lower-middle Class,03
574,2012-03-13,Necessary,1985-06-26,26.0,3000.0,2007-03-08,High School,4.0,1.0,Cancer,Poor,03
575,2013-03-13,Necessary,1962-04-26,50.0,2000.0,2001-03-20,Bachelors,11.0,1.0,Taurus,Poor,03
576,2005-04-13,Voluntary,1970-08-17,34.0,16000.0,1994-09-21,Bachelors,10.0,2.0,Leo,Upper-middle Class,04
577,2009-04-13,Necessary,1960-04-25,48.0,10000.0,1982-12-04,High School,26.0,2.0,Taurus,Lower-middle Class,04
578,2011-04-13,Necessary,1973-05-09,37.0,5000.0,1992-07-10,Bachelors,18.0,2.0,Taurus,Poor,04
579,2011-04-13,Necessary,1969-05-15,41.0,8000.0,2000-05-26,Associates,11.0,1.0,Taurus,Poor,04
580,2011-04-13,Necessary,1963-05-02,47.0,10000.0,1989-10-06,Bachelors,21.0,2.0,Taurus,Lower-middle Class,04
581,2011-05-13,Necessary,1977-05-14,33.0,10000.0,1998-11-18,Bachelors,12.0,1.0,Taurus,Lower-middle Class,05
582,2003-06-13,Voluntary,1969-03-11,34.0,2800.0,1995-11-13,Associates,7.0,1.0,Pisces,Poor,06
583,2006-06-13,Necessary,1965-07-08,40.0,3000.0,1991-06-20,Associates,15.0,2.0,Cancer,Poor,06
584,2007-06-13,Voluntary,1968-10-26,38.0,6000.0,1996-08-09,Bachelors,10.0,1.0,Scorpio,Poor,06
585,2008-06-13,Necessary,1957-07-10,50.0,6000.0,1996-11-16,Associates,11.0,2.0,Cancer,Poor,06
586,2012-06-13,Necessary,1980-08-24,31.0,8000.0,2007-12-21,Bachelors,4.0,1.0,Virgo,Poor,06
587,2000-07-13,Necessary,1971-10-15,28.0,70000.0,1992-12-19,Bachelors,7.0,1.0,Libra,Wealthy,07
588,2004-07-13,Voluntary,1977-09-22,26.0,1000.0,1999-09-30,Bachelors,4.0,2.0,Virgo,Poor,07
589,2004-07-13,Voluntary,1959-04-18,45.0,800.0,2000-05-04,Elementary,4.0,1.0,Aries,Poor,07
590,2006-07-13,Necessary,1967-06-30,39.0,7000.0,1999-04-24,Bachelors,6.0,1.0,Cancer,Poor,07
591,2009-07-13,Necessary,1966-03-07,43.0,2400.0,1986-10-18,Bachelors,21.0,3.0,Pisces,Poor,07
592,2009-07-13,Necessary,1966-02-26,43.0,6000.0,1993-09-08,Bachelors,15.0,2.0,Pisces,Poor,07
593,2009-07-13,Necessary,1968-12-23,40.0,2400.0,1990-08-14,High School,17.0,1.0,Capricorn,Poor,07
594,2010-07-13,Necessary,1983-09-09,26.0,5000.0,2008-02-13,Bachelors,2.0,1.0,Virgo,Poor,07
595,2010-07-13,Necessary,1968-12-14,41.0,15000.0,1996-12-30,Bachelors,13.0,2.0,Sagittarius,Upper-middle Class,07
596,2011-07-13,Necessary,1963-12-12,47.0,15000.0,2004-12-06,Associates,7.0,2.0,Sagittarius,Upper-middle Class,07
597,2011-07-13,Necessary,1973-10-03,37.0,10000.0,1999-01-09,Bachelors,12.0,2.0,Libra,Lower-middle Class,07
598,2012-07-13,Necessary,1976-12-24,35.0,24000.0,2003-01-14,Bachelors,9.0,2.0,Capricorn,Wealthy,07
599,2012-07-13,Necessary,1985-04-24,27.0,6000.0,2004-02-07,Bachelors,8.0,1.0,Taurus,Poor,07
600,2003-08-13,Voluntary,1959-12-07,43.0,3000.0,1985-12-26,Associates,17.0,2.0,Sagittarius,Poor,08
601,2004-08-13,Voluntary,1979-09-08,24.0,2500.0,2000-12-28,Bachelors,3.0,1.0,Virgo,Poor,08
602,2007-08-13,Necessary,1962-11-26,44.0,12000.0,1987-09-25,Bachelors,20.0,2.0,Sagittarius,Lower-middle Class,08
603,2008-08-13,Necessary,1980-08-14,27.0,6500.0,2003-04-16,Bachelors,5.0,1.0,Leo,Poor,08
604,2009-08-13,Necessary,1972-10-22,36.0,3000.0,2006-01-14,Bachelors,3.0,1.0,Libra,Poor,08
605,2010-08-13,Necessary,1976-04-07,34.0,2600.0,1995-07-06,Associates,9.0,1.0,Aries,Poor,08
606,2000-10-13,Voluntary,1952-07-09,48.0,2500.0,1974-03-19,High School,26.0,4.0,Cancer,Poor,10
607,2000-10-13,Voluntary,1965-03-10,35.0,4000.0,1992-02-21,Associates,8.0,1.0,Pisces,Poor,10
608,2004-10-13,Voluntary,1973-03-01,31.0,10000.0,2001-03-24,Bachelors,1.0,1.0,Pisces,Lower-middle Class,10
609,2004-10-13,Voluntary,1953-12-14,50.0,3000.0,1985-12-28,Bachelors,19.0,1.0,Sagittarius,Poor,10
610,2000-11-13,Voluntary,1972-11-20,27.0,3000.0,1992-02-29,Associates,8.0,2.0,Scorpio,Poor,11
611,2000-11-13,Voluntary,1960-03-01,40.0,2500.0,1993-10-06,Bachelors,7.0,1.0,Pisces,Poor,11
612,2002-11-13,Voluntary,1961-01-01,41.0,2500.0,1991-08-01,Associates,11.0,1.0,Capricorn,Poor,11
613,2012-11-13,Necessary,1971-07-15,41.0,5000.0,1998-09-07,High School,14.0,1.0,Cancer,Poor,11
614,2013-11-13,Necessary,1967-10-05,46.0,3000.0,1987-12-07,High School,27.0,3.0,Libra,Poor,11
615,2002-12-13,Voluntary,1975-03-30,27.0,25000.0,1993-12-20,Associates,8.0,1.0,Aries,Wealthy,12
616,2002-12-13,Voluntary,1961-08-20,41.0,15000.0,1988-07-22,Bachelors,13.0,2.0,Leo,Upper-middle Class,12
617,2005-12-13,Necessary,1969-02-25,36.0,4000.0,1986-08-04,Associates,19.0,3.0,Pisces,Poor,12
618,2006-12-13,Necessary,1948-01-14,58.0,7500.0,1987-02-03,Bachelors,17.0,3.0,Capricorn,Poor,12
619,2007-12-13,Necessary,1985-02-28,22.0,2400.0,2003-06-09,Bachelors,4.0,1.0,Pisces,Poor,12
620,2010-12-13,Necessary,1968-10-07,42.0,26000.0,1992-09-18,Bachelors,16.0,4.0,Libra,Wealthy,12
621,2012-12-13,Necessary,1975-12-10,37.0,9500.0,2003-05-09,Bachelors,9.0,1.0,Sagittarius,Poor,12
622,2003-02-14,Voluntary,1968-02-22,34.0,6000.0,1991-03-02,Bachelors,11.0,1.0,Pisces,Poor,02
623,2011-02-14,Necessary,1976-06-07,34.0,6000.0,2005-04-09,Associates,5.0,1.0,Gemini,Poor,02
624,2012-02-14,Necessary,1963-08-22,48.0,20000.0,1989-07-28,Associates,20.0,2.0,Leo,Wealthy,02
625,2014-02-14,Necessary,1984-10-05,29.0,6000.0,2006-03-30,Associates,7.0,1.0,Libra,Poor,02
626,2002-03-14,Voluntary,1971-11-26,30.0,5000.0,1999-03-27,Bachelors,2.0,1.0,Sagittarius,Poor,03
627,2003-03-14,Voluntary,1951-12-27,51.0,12000.0,1972-05-13,Bachelors,30.0,2.0,Capricorn,Lower-middle Class,03
628,2007-03-14,Necessary,1964-12-24,42.0,1000.0,2001-01-27,Bachelors,6.0,1.0,Capricorn,Poor,03
629,2008-03-14,Necessary,1971-12-13,36.0,2000.0,2002-05-08,High School,5.0,1.0,Sagittarius,Poor,03
630,2011-03-14,Necessary,1971-11-03,39.0,10000.0,1990-12-06,Bachelors,20.0,2.0,Scorpio,Lower-middle Class,03
631,2013-03-14,Necessary,1986-01-01,27.0,4000.0,2006-03-10,Associates,7.0,2.0,Capricorn,Poor,03
632,2000-04-14,Necessary,1968-08-03,31.0,5000.0,1993-10-22,Bachelors,1.0,1.0,Leo,Poor,04
633,2004-04-14,Voluntary,1975-09-25,28.0,6000.0,1997-10-27,Bachelors,6.0,2.0,Libra,Poor,04
634,2009-04-14,Necessary,1985-07-18,23.0,2000.0,2004-02-20,High School,5.0,1.0,Cancer,Poor,04
635,2010-04-14,Necessary,1978-02-11,32.0,600.0,1998-05-18,Associates,11.0,1.0,Aquarius,Poor,04
636,2010-04-14,Necessary,1968-05-23,41.0,6000.0,1991-02-20,Bachelors,16.0,3.0,Gemini,Poor,04
637,2011-04-14,Necessary,1971-06-03,39.0,5000.0,1994-01-08,Bachelors,17.0,2.0,Gemini,Poor,04
638,2001-05-14,Voluntary,1967-10-12,33.0,4500.0,1990-06-19,Associates,10.0,3.0,Libra,Poor,05
639,2004-05-14,Voluntary,1966-10-09,37.0,1500.0,1998-08-14,Bachelors,5.0,1.0,Libra,Poor,05
640,2009-05-14,Necessary,1969-08-12,39.0,5000.0,1997-05-03,Bachelors,12.0,1.0,Leo,Poor,05
641,2010-05-14,Necessary,1979-02-17,31.0,3000.0,1997-02-17,High School,13.0,1.0,Aquarius,Poor,05
642,2000-06-14,Voluntary,1964-03-09,36.0,4000.0,1991-09-20,Bachelors,8.0,1.0,Pisces,Poor,06
643,2002-06-14,Voluntary,1961-01-07,41.0,3000.0,1994-03-19,Bachelors,8.0,1.0,Capricorn,Poor,06
644,2002-06-14,Voluntary,1958-08-25,43.0,2800.0,1984-12-03,Associates,17.0,1.0,Virgo,Poor,06
645,2006-06-14,Necessary,1972-03-21,34.0,3800.0,1992-01-13,Bachelors,14.0,1.0,Aries,Poor,06
646,2011-06-14,Necessary,1975-06-27,35.0,13000.0,2003-05-31,Bachelors,8.0,1.0,Cancer,Lower-middle Class,06
647,2011-06-14,Necessary,1972-09-28,38.0,11000.0,1997-11-21,High School,14.0,2.0,Libra,Lower-middle Class,06
648,2003-07-14,Voluntary,1978-05-03,25.0,1400.0,1998-11-23,High School,4.0,1.0,Taurus,Poor,07
649,2003-07-14,Voluntary,1968-10-12,34.0,8000.0,2000-02-29,Bachelors,3.0,1.0,Libra,Poor,07
650,2005-07-14,Necessary,1971-10-08,33.0,15000.0,1997-01-21,Bachelors,8.0,2.0,Libra,Upper-middle Class,07
651,2010-07-14,Necessary,1977-09-09,32.0,8000.0,2003-05-03,Bachelors,7.0,1.0,Virgo,Poor,07
652,2010-07-14,Necessary,1946-11-01,63.0,5000.0,1989-12-14,Bachelors,21.0,1.0,Scorpio,Poor,07
653,2011-07-14,Necessary,1954-10-02,56.0,6500.0,2004-08-11,Bachelors,6.0,1.0,Libra,Poor,07
654,2006-08-14,Necessary,1967-04-08,39.0,3300.0,1990-08-24,High School,15.0,3.0,Aries,Poor,08
655,2006-08-14,Necessary,1963-11-14,42.0,11000.0,1989-09-08,High School,16.0,2.0,Scorpio,Lower-middle Class,08
656,2000-09-14,Voluntary,1955-09-30,44.0,8000.0,1982-11-10,Bachelors,17.0,2.0,Libra,Poor,09
657,2001-09-14,Voluntary,1963-04-01,38.0,6000.0,1990-12-31,Bachelors,10.0,1.0,Aries,Poor,09
658,2004-09-14,Voluntary,1974-02-01,30.0,5000.0,1995-08-31,Bachelors,8.0,1.0,Aquarius,Poor,09
659,2005-09-14,Necessary,1970-10-20,34.0,3000.0,1993-11-26,High School,12.0,2.0,Libra,Poor,09
660,2005-09-14,Necessary,1976-05-06,29.0,6000.0,2000-02-16,Bachelors,4.0,1.0,Taurus,Poor,09
661,2011-09-14,Necessary,1980-04-07,31.0,3000.0,1998-07-28,Associates,9.0,1.0,Aries,Poor,09
662,2002-10-14,Voluntary,1960-11-04,41.0,10000.0,1985-06-22,Bachelors,17.0,2.0,Scorpio,Lower-middle Class,10
